"id","__typename","_deleted","_lastChangedAt","_version","bribe","createdAt","district_en","district_km","friendliness","health_centre_en","health_centre_km","province_en","province_km","quality","speed","submitted","updatedAt","version","visited_date"
"0761d330-0b43-11ee-9661-134cd7c279c9","YobolHealthFeedback","0","1690389017","1","false","2023-06-15T06:08:23.475Z","Prey Chhor","ព្រៃឈរ","4","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","4","4","2023-06-15T06:08:20.964Z","2023-07-28T11:12:39.725Z","5","2023-02"
"c22f6f50-0e82-11ee-b786-2b995e0604b1","YobolHealthFeedback","0","1690389017","1","false","2023-06-19T09:22:07.247Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-19T09:22:06.150Z","2023-07-28T11:12:39.896Z","5","2022-01"
"4a636130-0b20-11ee-b981-5d4df51f43ad","YobolHealthFeedback","0","1690389017","1","false","2023-06-15T01:59:41.025Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Cell Health Center","មណ្ឌលសុខភាព​ក្រឡា","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T01:59:40.995Z","2023-07-28T11:12:40.068Z","5","2021-03"
"6a1f2ef0-0cb0-11ee-9efe-21684c4f2ed0","YobolHealthFeedback","0","1690389017","1","false","2023-06-17T01:43:53.935Z","Siem Reap","សៀមរាប","3","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T01:43:52.927Z","2023-07-28T11:12:40.240Z","5","2023-04"
"06a82330-0ccf-11ee-80ca-61b632a90bf5","YobolHealthFeedback","0","1690389018","1","false","2023-06-17T05:23:02.162Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T05:23:00.452Z","2023-07-28T11:12:40.411Z","5","2023-01"
"cd4eb870-0b33-11ee-9411-296f634f5b85","YobolHealthFeedback","0","1690389018","1","false","2023-06-15T04:19:21.461Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T04:19:21.079Z","2023-07-28T11:12:40.583Z","5","2021-01"
"6cba3b60-0b1f-11ee-92c6-2d3a2f39ba82","YobolHealthFeedback","0","1690389018","1","false","2023-06-15T01:53:30.027Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T01:53:29.110Z","2023-07-28T11:12:40.756Z","5","2022-01"
"0f40ef20-0b5a-11ee-b48f-8d909a41b289","YobolHealthFeedback","0","1690389018","1","false","2023-06-15T08:53:13.947Z","Ban Lung Municipality","បានលុង","3","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","3","3","2023-06-15T08:53:12.594Z","2023-07-28T11:12:40.927Z","5","2021-06"
"9ee0eef0-0902-11ee-922d-3d1da779556d","YobolHealthFeedback","0","1690389018","1","false","2023-06-12T09:22:16.093Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","3","2023-06-12T09:22:15.519Z","2023-07-28T11:12:41.101Z","5","2022-07"
"bc9a6120-0b4f-11ee-86f5-a3c7caf72566","YobolHealthFeedback","0","1690389018","1","false","2023-06-15T07:39:20.027Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-15T07:39:18.963Z","2023-07-28T11:12:41.275Z","5","2019-10"
"97231e00-0b59-11ee-81d7-534fa0817fb0","YobolHealthFeedback","0","1690389019","1","false","2023-06-15T08:49:51.640Z","Stung Trang","ស្ទឹងត្រង់","4","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T08:49:51.073Z","2023-07-28T11:12:41.446Z","5","2023-05"
"a14a3ff0-0cf6-11ee-873c-ad4be25ad0f5","YobolHealthFeedback","0","1690389019","1","false","2023-06-17T10:06:31.301Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","2","2023-06-17T10:06:30.256Z","2023-07-28T11:12:41.617Z","5","2020-05"
"92f8a6d0-0b5c-11ee-a312-a18c0a9af074","YobolHealthFeedback","0","1690389019","1","false","2023-06-15T09:11:13.364Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T09:11:12.573Z","2023-07-28T11:12:41.790Z","5","2023-05"
"557fa2a0-0ceb-11ee-86d8-f1ac9d4f9234","YobolHealthFeedback","0","1690389019","1","false","2023-06-17T08:45:39.878Z","Prey Chhor","ព្រៃឈរ","3","Preferral Hospital","មន្ទីរពេទ្យបង្អែកព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T08:45:38.635Z","2023-07-28T11:12:41.961Z","5","2023-03"
"c0f1c5a0-0b55-11ee-a418-c13b4fc9ae39","YobolHealthFeedback","0","1690389019","1","false","2023-06-15T08:22:22.249Z","Stung Trang","ស្ទឹងត្រង់","4","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T08:22:23.226Z","2023-07-28T11:12:42.132Z","5","2022-05"
"c15a9860-0b3b-11ee-be89-c1b0f7e7ef70","YobolHealthFeedback","0","1690389020","1","true","2023-06-15T05:16:18.898Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","3","2023-06-15T05:16:16.998Z","2023-07-28T11:12:42.315Z","5","2023-01"
"55e5b130-0b5b-11ee-9944-ddfe35700866","YobolHealthFeedback","0","1690389020","1","false","2023-06-15T09:02:21.061Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T09:02:20.612Z","2023-07-28T11:12:42.486Z","5","2019-06"
"dc354c90-0c33-11ee-811d-69b3e9dd2ced","YobolHealthFeedback","0","1690389020","1","false","2023-06-16T10:52:18.231Z","Siem Reap","សៀមរាប","3","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","2","2023-06-16T10:52:17.241Z","2023-07-28T11:12:42.656Z","5","2022-02"
"1dd6a4a0-0b1c-11ee-afff-f1d68d99652a","YobolHealthFeedback","0","1690389020","1","false","2023-06-15T01:29:50.491Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T01:29:48.267Z","2023-07-28T11:12:42.830Z","5","2022-01"
"24297c30-0bec-11ee-af07-cd8e0992b21d","YobolHealthFeedback","0","1690389021","1","false","2023-06-16T02:18:54.394Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","3","2023-06-16T02:18:54.198Z","2023-07-28T11:12:43.002Z","5","2023-05"
"c6e47e00-09c3-11ee-8b1f-e5c1bdd1f542","YobolHealthFeedback","0","1690389021","1","false","2023-06-13T08:24:54.621Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","4","2023-06-13T08:24:55.521Z","2023-07-28T11:12:43.173Z","5","2023-05"
"be9f6380-0a8c-11ee-bcd3-adc65e3eefd1","YobolHealthFeedback","0","1690389021","1","true","2023-06-14T08:23:30.294Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","4","3","2023-06-14T08:23:30.488Z","2023-07-28T11:12:43.345Z","5","2021-06"
"b631dfa0-08c7-11ee-8258-717100ac6c95","YobolHealthFeedback","0","1690389021","1","false","2023-06-12T02:20:34.379Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","4","2023-06-12T02:20:34.330Z","2023-07-28T11:12:43.516Z","5","2023-02"
"392195b0-0be6-11ee-b53d-e1c57ac03c30","YobolHealthFeedback","0","1690389021","1","true","2023-06-16T01:36:32.991Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","2","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","1","2","2023-06-16T01:36:32.395Z","2023-07-28T11:12:43.687Z","5","2022-05"
"eaf985e0-0cd6-11ee-bb0f-2bb17aa732c3","YobolHealthFeedback","0","1690389021","1","false","2023-06-17T06:19:30.635Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T06:19:29.983Z","2023-07-28T11:12:43.859Z","5","2023-03"
"11c6b330-06c6-11ee-881a-8bb12305a7e4","YobolHealthFeedback","0","1690389022","1","false","2023-06-09T13:03:47.892Z","Prey Chhor","ព្រៃឈរ","3","Chreynean Health Center","មណ្ឌលសុខភាពជ្រៃវៀន","Kampong Cham","កំពង់ចាម","2","3","2023-06-09T13:03:46.659Z","2023-07-28T11:12:44.030Z","5","2023-01"
"3dbf4a90-0cb3-11ee-b77b-51a70e687f87","YobolHealthFeedback","0","1690389022","1","true","2023-06-17T02:04:07.815Z","Banteay Srei","សៀមរាប","3","Banteay Health Center","មណ្ឌលសុខភាពបន្ទាយស្រី","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T02:04:06.969Z","2023-07-28T11:12:44.202Z","5","2023-05"
"91361050-0a8d-11ee-ba03-41a87abc3c8f","YobolHealthFeedback","0","1690389022","1","false","2023-06-14T08:29:25.624Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T08:29:23.797Z","2023-07-28T11:12:44.373Z","5","2018-06"
"acdb5560-08f1-11ee-a455-7fa0563a2894","YobolHealthFeedback","0","1690389022","1","false","2023-06-12T07:20:56.935Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","4","2023-06-12T07:20:57.526Z","2023-07-28T11:12:44.544Z","5","2023-01"
"7344db20-0b47-11ee-b3ce-b7ec6fd1af9f","YobolHealthFeedback","0","1690389022","1","false","2023-06-15T06:39:59.586Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-15T06:39:59.954Z","2023-07-28T11:12:44.715Z","5","2019-03"
"eb8f4a80-0a97-11ee-b705-537fb6c3b67e","YobolHealthFeedback","0","1690389023","1","false","2023-06-14T09:43:30.725Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T09:43:30.345Z","2023-07-28T11:12:44.895Z","5","2018-06"
"38bb0070-0a8d-11ee-aa3c-9f631f5f84de","YobolHealthFeedback","0","1690389023","1","false","2023-06-14T08:26:56.111Z","Prey Chhor","ព្រៃឈរ","3","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","3","2023-06-14T08:26:55.351Z","2023-07-28T11:12:45.069Z","5","2022-05"
"344ab680-08f7-11ee-b85f-f3105835618b","YobolHealthFeedback","0","1690389023","1","false","2023-06-12T08:00:32.053Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-12T08:00:32.232Z","2023-07-28T11:12:45.243Z","5","2018-06"
"a888ad70-0d6d-11ee-af3d-f9a9e051c742","YobolHealthFeedback","0","1690389023","1","false","2023-06-18T00:18:33.054Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T00:18:32.519Z","2023-07-28T11:12:45.414Z","5","2022-02"
"02deb4e0-08fa-11ee-b4ea-2f666b35ead1","YobolHealthFeedback","0","1690389023","1","false","2023-06-12T08:20:38.764Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-12T08:20:37.806Z","2023-07-28T11:12:45.587Z","5","2023-05"
"cfd74b60-08ff-11ee-a580-71ea1a6099ce","YobolHealthFeedback","0","1690389023","1","true","2023-06-12T09:02:09.709Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-12T09:02:09.174Z","2023-07-28T11:12:45.761Z","5","2022-06"
"bfcd7b80-0cb6-11ee-9edb-07dbe0d5e54a","YobolHealthFeedback","0","1690389024","1","false","2023-06-17T02:29:14.883Z","Siem Reap","សៀមរាប","5","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T02:29:13.656Z","2023-07-28T11:12:45.934Z","5","2023-02"
"fa397140-0bec-11ee-b0a9-c353645d7927","YobolHealthFeedback","0","1690389024","1","false","2023-06-16T02:24:54.388Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","3","2023-06-16T02:24:53.332Z","2023-07-28T11:12:46.108Z","5","2023-05"
"4efedfa0-09de-11ee-9e8b-8562c0c1de2e","YobolHealthFeedback","0","1690389024","1","false","2023-06-13T11:34:50.053Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T11:34:50.778Z","2023-07-28T11:12:46.279Z","5","2020-03"
"691a9180-0b42-11ee-8a90-552e2762cd5a","YobolHealthFeedback","0","1690389024","1","true","2023-06-15T06:03:56.153Z","Kang Meas","កងមាស","4","Maganda Referral Hospital","មន្ទីរពេទ្យបង្អែកកងមាស","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T06:03:55.416Z","2023-07-28T11:12:46.452Z","5","2023-06"
"e60a7ea0-0cb7-11ee-8afd-b38e88c3be41","YobolHealthFeedback","0","1690389024","1","false","2023-06-17T02:37:28.302Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T02:37:27.307Z","2023-07-28T11:12:46.626Z","5","2022-03"
"9bf44820-0be8-11ee-ba19-15aa59570c94","YobolHealthFeedback","0","1690389024","1","false","2023-06-16T01:53:38.292Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","4","3","2023-06-16T01:53:37.186Z","2023-07-28T11:12:46.800Z","5","2023-04"
"16d42fc0-09d6-11ee-a901-f342fdc32d2b","YobolHealthFeedback","0","1690389025","1","false","2023-06-13T10:36:01.763Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T10:36:00.572Z","2023-07-28T11:12:46.974Z","5","2018-06"
"9462b040-0cdf-11ee-8769-cdfe2c4fdb33","YobolHealthFeedback","0","1690389025","1","false","2023-06-17T07:21:28.811Z","Ban Lung Municipality","បានលុង","5","Provincial Hospital","មន្ទីរពេទ្យខេត្ត","Trailery","រតនគិរី","5","3","2023-06-17T07:21:30.181Z","2023-07-28T11:12:47.147Z","5","2023-01"
"de5af900-0cb2-11ee-9e1a-291fb5f8413d","YobolHealthFeedback","0","1690389025","1","true","2023-06-17T02:01:27.736Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពសៀមរាប","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T02:01:26.928Z","2023-07-28T11:12:47.320Z","5","2023-03"
"da69dd70-0b59-11ee-b48f-8d909a41b289","YobolHealthFeedback","0","1690389026","1","false","2023-06-15T08:51:45.499Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T08:51:43.943Z","2023-07-28T11:12:47.491Z","5","2019-06"
"a8d3f030-0b5d-11ee-89e9-494e15d66ee3","YobolHealthFeedback","0","1690389026","1","true","2023-06-15T09:18:59.499Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T09:18:58.740Z","2023-07-28T11:12:47.668Z","5","2023-02"
"c181aac0-08fe-11ee-8810-f983f2b758bb","YobolHealthFeedback","0","1690389026","1","false","2023-06-12T08:54:27.140Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-12T08:54:35.629Z","2023-07-28T11:12:47.842Z","5","2022-06"
"1c7fe5b0-0d76-11ee-ad44-09da8dbd56b0","YobolHealthFeedback","0","1690389026","1","false","2023-06-18T01:19:03.824Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-18T01:19:03.051Z","2023-07-28T11:12:48.013Z","5","2020-01"
"e4f0ab90-0cf6-11ee-811e-85e6a14d30e5","YobolHealthFeedback","0","1690389026","1","false","2023-06-17T10:08:24.651Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","2","4","2023-06-17T10:08:23.753Z","2023-07-28T11:12:48.187Z","5","2023-05"
"7d7359b0-0c2c-11ee-94f3-212831fc70d5","YobolHealthFeedback","0","1690389026","1","false","2023-06-16T09:59:32.779Z","Siem Reap","សៀមរាប","5","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-16T09:59:31.787Z","2023-07-28T11:12:48.361Z","5","2022-03"
"a42deed0-0cbd-11ee-a931-01c345444bb0","YobolHealthFeedback","0","1690389027","1","false","2023-06-17T03:18:31.844Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T03:18:33.789Z","2023-07-28T11:12:48.533Z","5","2022-02"
"45f85620-0bf5-11ee-9604-372f955b9518","YobolHealthFeedback","0","1690389027","1","false","2023-06-16T03:24:16.973Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","5","4","2023-06-16T03:24:16.386Z","2023-07-28T11:12:48.704Z","5","2022-12"
"714d1da0-1088-11ee-a992-cdcbdda7938e","YobolHealthFeedback","0","1690389027","1","true","2023-06-21T23:07:50.530Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","2","4","2023-06-21T23:07:49.754Z","2023-07-28T11:12:48.876Z","5","2023-04"
"74afe710-0cab-11ee-9ae3-b73ceaaa3d2c","YobolHealthFeedback","0","1690389027","1","false","2023-06-17T01:08:24.758Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T01:08:23.170Z","2023-07-28T11:12:49.050Z","5","2023-03"
"f6f4eeb0-08f9-11ee-8661-0f50c069fc2a","YobolHealthFeedback","0","1690389027","1","false","2023-06-12T08:20:18.077Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-12T08:20:17.819Z","2023-07-28T11:12:49.222Z","5","2021-08"
"89655140-0cb0-11ee-9c44-d7e863bb4f1f","YobolHealthFeedback","0","1690389028","1","false","2023-06-17T01:44:46.681Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","3","2023-06-17T01:44:45.396Z","2023-07-28T11:12:49.394Z","5","2021-04"
"45b64500-0cae-11ee-80f1-bb0cd18c670a","YobolHealthFeedback","0","1690389028","1","false","2023-06-17T01:28:34.642Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T01:28:32.849Z","2023-07-28T11:12:49.565Z","5","2023-05"
"c89dc480-0ce9-11ee-96bf-9561f6a3269d","YobolHealthFeedback","0","1690389028","1","false","2023-06-17T08:34:39.433Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","5","3","2023-06-17T08:34:32.776Z","2023-07-28T11:12:49.737Z","5","2023-05"
"d7de3dc0-09de-11ee-b1aa-d1dfa9f40b8e","YobolHealthFeedback","0","1690389028","1","false","2023-06-13T11:38:40.046Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T11:38:40.412Z","2023-07-28T11:12:49.908Z","5","2018-06"
"fdb16dc0-0d5c-11ee-b464-1f304aabc5e2","YobolHealthFeedback","0","1690389028","1","false","2023-06-17T22:19:16.410Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T22:19:13.949Z","2023-07-28T11:12:50.079Z","5","2022-01"
"eeb9a8e0-0cdb-11ee-9c03-0134eb0f4c45","YobolHealthFeedback","0","1690389028","1","false","2023-06-17T06:55:24.566Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T06:55:23.758Z","2023-07-28T11:12:50.251Z","5","2023-02"
"7a2aee80-0d76-11ee-b988-e77e216d22ef","YobolHealthFeedback","0","1690389029","1","false","2023-06-18T01:21:42.660Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T01:21:40.201Z","2023-07-28T11:12:50.423Z","5","2022-02"
"290c4b20-0b1e-11ee-9c98-b5dcaf924b8c","YobolHealthFeedback","0","1690389029","1","false","2023-06-15T01:44:26.761Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-15T01:44:26.066Z","2023-07-28T11:12:50.598Z","5","2023-01"
"d9379f10-0a95-11ee-b005-7b5b69772363","YobolHealthFeedback","0","1690389029","1","false","2023-06-14T09:28:41.317Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-14T09:28:40.577Z","2023-07-28T11:12:50.769Z","5","2018-06"
"7915bad0-098d-11ee-aeb8-f1392aa236cf","YobolHealthFeedback","0","1690389029","1","false","2023-06-13T01:56:13.474Z","Ban Lung Municipality","បានលុង","2","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","2","4","2023-06-13T01:56:12.158Z","2023-07-28T11:12:50.945Z","5","2018-07"
"ca8bc3e0-0b5f-11ee-9157-af1db8a571a4","YobolHealthFeedback","0","1690389029","1","true","2023-06-15T09:34:15.380Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","2","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T09:34:14.302Z","2023-07-28T11:12:51.121Z","5","2022-06"
"2108dd60-0cbf-11ee-9c27-6fa64e85d10d","YobolHealthFeedback","0","1690389030","1","false","2023-06-17T03:29:14.665Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","3","2023-06-17T03:29:12.758Z","2023-07-28T11:12:51.293Z","5","2023-05"
"27e10700-0d8e-11ee-993a-3376e8db3591","YobolHealthFeedback","0","1690389030","1","false","2023-06-18T04:11:11.525Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","4","2023-06-18T04:11:10.065Z","2023-07-28T11:12:51.465Z","5","2022-02"
"a34b2770-0e53-11ee-85ed-e9f4749242e6","YobolHealthFeedback","0","1690389030","1","false","2023-06-19T03:44:48.464Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-19T03:44:47.975Z","2023-07-28T11:12:51.636Z","5","2022-01"
"f316b830-08fb-11ee-9e24-31097f72ef61","YobolHealthFeedback","0","1690389030","1","false","2023-06-12T08:34:31.266Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","5","2023-06-12T08:34:30.324Z","2023-07-28T11:12:51.809Z","5","2022-06"
"90d76330-0d7a-11ee-8531-ef4f1676d4da","YobolHealthFeedback","0","1690389030","1","false","2023-06-18T01:50:57.310Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","4","2023-06-18T01:50:56.227Z","2023-07-28T11:12:51.980Z","5","2020-01"
"5c103170-0cf5-11ee-b483-a1df3927e8f3","YobolHealthFeedback","0","1690389030","1","false","2023-06-17T09:57:18.149Z","Prasat Bakong","សៀមរាប","5","Ambassic Health Center","មណ្ឌលសុខភាព អំពិល","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T09:57:24.616Z","2023-07-28T11:12:52.151Z","5","2023-04"
"0546a930-0e55-11ee-b626-bb45b9b731b4","YobolHealthFeedback","0","1690389031","1","false","2023-06-19T03:54:42.361Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-19T03:54:41.860Z","2023-07-28T11:12:52.323Z","5","2022-02"
"a9d0b4f0-09d7-11ee-a901-f342fdc32d2b","YobolHealthFeedback","0","1690389031","1","false","2023-06-13T10:47:16.667Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","4","2023-06-13T10:47:16.671Z","2023-07-28T11:12:52.493Z","5","2019-11"
